URL, Size, Number of Outlinks, Conytent-Type
https://www.nytimes.com/video/opinion/100000004720973/bad-hombres-nasty-women-the-presidential-debate-in-song.html?playlistId=100000004201922, 282329, 85, text/html
https://www.nytimes.com/2017/02/20/books/review/jonathan-swift-biography-john-stubbs.html, 75965, 89, text/html
https://www.nytimes.com/2016/11/29/books/review/carrie-fisher-star-wars-memoir-princess-diarist.html, 81144, 94, text/html
https://www.nytimes.com/es/2017/07/28/la-filosofa-que-murio-salvando-ninos/amp/, 26363, 9, text/html
https://www.nytimes.com/es/2016/05/09/el-misterioso-problema-del-perenne-desempleo-en-espana/, 48427, 47, text/html
https://www.nytimes.com/es/tag/amanah/, 32618, 25, text/html
https://www.nytimes.com/es/tag/cortejo/, 32454, 25, text/html
https://www.nytimes.com/2015/11/29/arts/television/in-transparent-a-heroine-evolves-further-still.html, 92876, 98, text/html
https://www.nytimes.com/2016/08/11/books/review-in-hillbilly-elegy-a-compassionate-analysis-of-the-poor-who-love-trump.html, 99749, 112, text/html
https://www.nytimes.com/2017/07/07/business/when-co-worker-behavior-seems-discriminatory.html?rref=collection%2Fcolumn%2FThe%20Workologist, 84109, 102, text/html
https://www.nytimes.com/video/opinion/100000004692849/taller-than-the-trees.html?playlistId=100000004201922, 281881, 85, text/html
https://www.nytimes.com/es/2017/07/25/traficantes-drogas-frontera-metodos/, 50904, 50, text/html
https://www.nytimes.com/2014/02/09/books/review/jenny-offills-dept-of-speculation.html?_r=0, 78290, 96, text/html
https://www.nytimes.com/2017/02/05/theater/trump-wall-mexico-play.html, 88928, 124, text/html
https://www.nytimes.com/2017/05/25/jobs/welcome-aboard-and-by-the-way-i-quit.html?rref=collection%2Fcolumn%2FThe%20Workologist, 81567, 96, text/html
https://www.nytimes.com/2016/09/18/books/review/ann-patchett-commonwealth.html, 87838, 99, text/html
https://www.nytimes.com/2016/10/30/books/review/their-inner-beasts-lord-of-the-flies-six-decades-later.html, 85528, 101, text/html
https://www.nytimes.com/es/2017/07/26/como-no-conseguir-trabajo/amp/, 29392, 9, text/html
https://www.nytimes.com/2014/02/23/health/a-hot-debate-over-e-cigarettes-as-a-path-to-tobacco-or-from-it.html, 93582, 108, text/html
https://www.nytimes.com/2017/06/08/jobs/stuck-in-the-middle-with-good-ideas.html?rref=collection%2Fcolumn%2FThe%20Workologist, 82275, 100, text/html
https://www.nytimes.com/by/matt-stevens, 109866, 120, text/html
https://www.nytimes.com/es/tag/francia/, 101382, 63, text/html
https://www.nytimes.com/video/opinion/100000004674545/41-miles.html?playlistId=100000004201922, 282068, 85, text/html
https://www.nytimes.com/2017/05/12/jobs/advice-when-they-wont-email-back.html?rref=collection%2Fcolumn%2FThe%20Workologist, 81659, 96, text/html
https://www.nytimes.com/2016/06/05/books/review/gardens-the-rooftop-growing-guide-and-more.html, 117091, 111, text/html
https://www.nytimes.com/by/sabrina-tavernise, 108829, 120, text/html
https://www.nytimes.com/2017/07/21/jobs/workologist-overcoming-slip-ups.html?rref=collection%2Fcolumn%2FThe%20Workologist, 81995, 97, text/html
https://www.nytimes.com/2017/05/24/theater/building-the-wall-review.html, 96586, 111, text/html
https://www.nytimes.com/2014/04/24/health/fda-will-propose-new-regulations-for-e-cigarettes.html, 92040, 98, text/html
https://www.nytimes.com/es/tag/riesgo/, 32882, 25, text/html
https://www.nytimes.com/2017/05/18/theater/building-the-wall-imagines-life-after-the-terror-of-2019.html, 71575, 93, text/html
https://www.nytimes.com/video/opinion/100000004769329/pickle.html?playlistId=100000004201922, 281607, 85, text/html
https://www.nytimes.com/es/2017/07/20/sobrevivientes-rayos-impacto-florida/, 60347, 46, text/html
https://www.nytimes.com/column/workologist, 108364, 115, text/html
https://www.nytimes.com/2016/02/18/theater/marin-mazzie-to-return-to-broadway-in-the-king-and-i.html, 80198, 96, text/html
https://www.nytimes.com/2014/03/07/theater/bryan-cranston-as-president-johnson-in-all-the-way.html, 95363, 103, text/html
https://www.nytimes.com/es/2017/07/16/los-venezolanos-acudieron-masivamente-a-votar-contra-la-reforma-constitucional-que-impulsa-nicolas-maduro/?rref=collection%2Fsectioncollection%2Findex, 55937, 52, text/html
https://www.nytimes.com/by/amanda-hess, 114478, 123, text/html
https://www.nytimes.com/video/opinion/100000004769313/dangerous-curves.html?playlistId=100000004201922, 281454, 85, text/html
https://www.nytimes.com/2015/12/31/theater/marin-mazzie-on-cancer-and-songs-in-the-key-of-life.html, 87166, 106, text/html
https://www.nytimes.com/2015/07/20/sports/surfer-mick-fanning-escapes-shark-attack-during-live-broadcast-of-competition.html?_r=0, 84636, 107, text/html
https://www.nytimes.com/2016/05/23/theater/how-to-keep-a-musical-great-call-heather-headley-and-marin-mazzie.html, 90104, 103, text/html
https://www.nytimes.com/es/2017/06/29/orfanato-canguros-australia/, 58636, 52, text/html
https://www.nytimes.com/2016/08/09/opinion/my-beautiful-deadly-city.html, 81522, 102, text/html
https://www.nytimes.com/2017/03/02/health/birth-defects-rise-twentyfold-in-mothers-with-zika-cdc-says.html?rref=collection%2Fnewseventcollection%2FZika%20Virus, 89601, 116, text/html
https://www.nytimes.com/2017/06/24/realestate/a-crying-baby-next-door.html?rref=collection%2Fcolumn%2FAsk%20Real%20Estate, 104626, 111, text/html
https://www.nytimes.com/2014/12/25/business/race-to-deliver-nicotines-punch-with-less-risk.html, 98611, 104, text/html
https://www.nytimes.com/2017/06/24/realestate/a-crying-baby-next-door.html, 104626, 110, text/html
https://www.nytimes.com/video/us/100000004387558/ban-on-selling-e-cigarettes-to-minors.html?action=click&contentCollection=us&module=lede&pgtype=article&region=caption, 201693, 76, text/html
https://www.nytimes.com/es/collection/comentario/, 93975, 63, text/html
https://www.nytimes.com/2017/06/03/world/asia/india-zika-virus.html?rref=collection%2Fnewseventcollection%2FZika%20Virus, 95937, 115, text/html
https://www.nytimes.com/video/opinion/100000004701055/the-presidential-debate-in-song-whos-gonna-work-it-out.html?playlistId=100000004201922, 282290, 85, text/html
https://www.nytimes.com/2017/06/17/realestate/landlord-bill-tenants-for-city-fines.html, 104412, 111, text/html
https://www.nytimes.com/es/2017/07/26/carbohidratos-insulina-antojos-salud/, 54128, 50, text/html
https://www.nytimes.com/es/2017/05/31/aniversario-sargeant-pepper-beatles/, 59946, 50, text/html
https://www.nytimes.com/2017/07/07/opinion/how-not-to-get-a-job.html?mcid=nyt-es&ref=nyt-es&subid=article, 86492, 108, text/html
https://www.nytimes.com/by/stephen-williams, 102431, 110, text/html
https://www.nytimes.com/2017/06/10/realestate/creating-new-windows-without-ruining-the-building.html, 104617, 110, text/html
https://www.nytimes.com/es/2017/05/26/chocolate-amargo-para-el-corazon/, 43093, 44, text/html
https://www.nytimes.com/video/opinion/100000004677716/supreme-court-v-the-american-voter.html?playlistId=100000004201922, 282433, 85, text/html
https://www.nytimes.com/2017/06/26/business/waymo-avis-deal-self-driving-cars-maintenance.html, 81510, 98, text/html
https://www.nytimes.com/2017/07/22/realestate/aging-and-rent-stabilization.html?rref=collection%2Fcolumn%2FAsk%20Real%20Estate, 104812, 112, text/html
https://www.nytimes.com/2017/06/27/magazine/picking-a-baseball-team-for-my-baby-daughter.html?rref=collection%2Fspotlightcollection%2FFamily, 87491, 99, text/html
https://www.nytimes.com/es/2017/04/28/james-gunn-el-guardian-de-los-guardianes-de-la-galaxia/, 62652, 54, text/html
https://www.nytimes.com/es/2017/06/11/guia-de-principiantes-para-llegar-en-bici-al-trabajo/, 65551, 52, text/html
https://www.nytimes.com/2017/07/15/realestate/when-a-your-renovation-damages-a-neighbors-apartment.html?rref=collection%2Fcolumn%2FAsk%20Real%20Estate, 104736, 109, text/html
https://www.nytimes.com/es/tag/protestas-en-venezuela/, 78346, 49, text/html
https://www.nytimes.com/video/opinion/100000004740462/the-price-of-certainty.html?playlistId=100000004742931, 165884, 67, text/html
https://www.nytimes.com/es/tag/frecuencia-cardiaca/, 32406, 25, text/html
https://www.nytimes.com/2017/07/08/realestate/who-pays-to-uproot-a-terrace.html?rref=collection%2Fcolumn%2FAsk%20Real%20Estate, 104786, 112, text/html
https://www.nytimes.com/2017/05/29/well/family/proud-of-my-graduate-but-missing-my-mother.html?rref=collection%2Fspotlightcollection%2FFamily, 88240, 101, text/html
https://www.nytimes.com/es/2017/07/27/jornadas-largas-trabajo-corazon/amp/, 23549, 8, text/html
https://www.nytimes.com/2017/07/29/realestate/will-a-landlord-accept-an-out-of-state-guarantor.html?rref=collection%2Fcolumn%2FAsk%20Real%20Estate, 105132, 110, text/html
https://www.nytimes.com/es/2017/06/06/empatia-canina-contagio/, 49691, 49, text/html
https://www.nytimes.com/2017/06/16/well/family/morning-walks-with-my-son.html?rref=collection%2Fspotlightcollection%2FFamily, 92251, 108, text/html
https://www.nytimes.com/video/opinion/100000004737568/pashtanas-lesson.html?playlistId=100000004201922, 281538, 85, text/html
https://www.nytimes.com/2016/03/02/opinion/making-policing-safer-for-everyone.html, 82267, 106, text/html
https://www.nytimes.com/es/2017/06/12/chelsea-manning-entrevista/, 118355, 51, text/html
https://www.nytimes.com/es/tag/enfermedad-cardiovascular/, 32472, 25, text/html
https://www.nytimes.com/2017/05/19/well/it-made-me-into-a-person-with-a-mission-readers-react-to-motherhood.html?rref=collection%2Fspotlightcollection%2FFamily, 106821, 111, text/html
https://www.nytimes.com/es/collection/cine/, 94611, 63, text/html
https://www.nytimes.com/2017/07/19/us/body-cameras-police-shooting-video.html, 98554, 109, text/html
https://www.nytimes.com/es/2017/07/29/charlize-theron-mad-max-atomica/amp/, 36399, 10, text/html
https://www.nytimes.com/interactive/2016/08/26/us/politics/document-tobacco-lobbying-documents.html, 25223, 25, text/html
https://www.nytimes.com/2017/07/16/us/australian-woman-minneapolis-police-fatal-shooting-body-cameras.html, 83000, 100, text/html
https://www.nytimes.com/es/collection/fotografia/, 96799, 63, text/html
https://www.nytimes.com/es/tag/fibrilacion/, 32317, 25, text/html
https://www.nytimes.com/es/tag/atomica/, 35809, 27, text/html
https://www.nytimes.com/es/2017/07/08/mensajes-interestelares-meti/, 86370, 64, text/html
https://www.nytimes.com/2017/07/20/us/police-shooting-minneapolis-body-cameras.html?_r=0, 93005, 111, text/html
https://www.nytimes.com/2016/05/26/us/feeling-let-down-and-left-behind-with-little-hope-for-better.html, 128103, 120, text/html
https://www.nytimes.com/2017/07/20/well/live/long-workdays-may-be-bad-for-your-heart.html?mcid=nyt-es&ref=nyt-es&subid=article, 76893, 98, text/html
https://www.nytimes.com/spotlight/experience-family, 110189, 121, text/html
https://www.nytimes.com/es/tag/peliculas-de-accion/, 32418, 25, text/html
https://www.nytimes.com/2014/05/04/business/some-e-cigarettes-deliver-a-puff-of-carcinogens.html, 98983, 106, text/html
https://www.nytimes.com/2017/07/18/us/justine-damond-minneapolis-shooting-australian.html, 84730, 98, text/html
https://www.nytimes.com/es/2017/04/10/chiman-corazon-sano-amazonas/, 45552, 46, text/html
https://www.nytimes.com/2017/06/16/magazine/losing-fat-gaining-brain-power-on-the-playground.html?rref=collection%2Fspotlightcollection%2FFamily, 83917, 103, text/html
https://www.nytimes.com/es/2017/06/05/como-criar-a-un-hijo-feminista/, 77423, 71, text/html
https://www.nytimes.com/2017/04/17/books/review/george-w-bush-portraits-of-courage.html?_r=0, 85274, 92, text/html
https://www.nytimes.com/2017/07/25/arts/design/videos-of-syrian-life-pulled-from-internet-in-protest-effort.html, 81068, 105, text/html
https://www.nytimes.com/2014/03/05/business/e-cigarettes-under-aliases-elude-the-authorities.html, 97139, 102, text/html
https://www.nytimes.com/es/tag/mad-max/, 32265, 25, text/html
https://www.nytimes.com/2017/07/26/arts/design/the-legacy-of-lynching-at-the-brooklyn-museum-documents-violent-racism.html, 71830, 94, text/html
https://www.nytimes.com/2017/07/25/movies/charlize-therons-sick-work-ethic-atomic-blonde.html?_r=0, 103080, 122, text/html
https://www.nytimes.com/topic/person/michael-moore, 105687, 117, text/html
https://www.nytimes.com/2017/07/26/arts/design/auschwitz-exhibit-tour-holocaust.html, 98136, 102, text/html
https://www.nytimes.com/2017/04/06/world/middleeast/us-said-to-weigh-military-responses-to-syrian-chemical-attack.html, 117123, 135, text/html
https://www.nytimes.com/2016/05/11/upshot/e-cigarettes-are-safer-but-not-exactly-safe.html, 95197, 132, text/html
https://www.nytimes.com/2015/12/21/movies/michael-moore-on-his-movie-where-to-invade-next.html, 90561, 105, text/html
https://www.nytimes.com/es/2017/07/06/mexico-bianca-sierra-stephany-mayor-homofobia/, 69737, 60, text/html
https://www.nytimes.com/es/tag/mujeres-en-el-cine/, 32395, 25, text/html
https://www.nytimes.com/es/tag/referendo-revocatorio-en-venezuela/, 68094, 45, text/html
https://www.nytimes.com/2017/07/20/arts/design/what-to-see-in-new-york-art-galleries-this-week.html, 92303, 105, text/html
https://www.nytimes.com/interactive/2016/08/31/us/politics/tobacco-primer-listy.html, 59401, 33, text/html
https://www.nytimes.com/politics/first-draft/2016/01/05/ted-cruz-shrugs-off-donald-trumps-questioning-his-citizenship/, 50764, 49, text/html
https://www.nytimes.com/2016/04/28/health/e-cigarettes-vaping-quitting-smoking-royal-college-of-physicians.html, 95684, 113, text/html
https://www.nytimes.com/2017/07/25/arts/design/canada-debates-whether-gift-of-leibovitz-photos-is-also-a-tax-dodge.html, 88332, 99, text/html
https://www.nytimes.com/es/2017/07/28/galeria-en-medio-de-la-crisis-los-jovenes-venezolanos-esperan-volver-a-la-vida/amp/, 30693, 10, text/html
https://www.nytimes.com/2017/07/19/realestate/real-estate-in-brittany.html, 273304, 114, text/html
https://www.nytimes.com/es/tag/adriana-loureiro-fernandez/, 32850, 25, text/html
https://www.nytimes.com/2016/10/20/movies/review-michael-moore-in-trumpland.html, 91228, 111, text/html
https://www.nytimes.com/2017/07/27/arts/design/art-and-museums-in-nyc-this-week.html, 77754, 101, text/html
https://www.nytimes.com/es/2017/02/11/en-el-hollywood-de-nicole-kidman-las-mujeres-van-primero/, 64765, 53, text/html
https://www.nytimes.com/es/2017/05/13/alpinismo-k2-invierno/, 106206, 64, text/html
https://www.nytimes.com/column/whats-selling-now, 105696, 122, text/html
https://www.nytimes.com/2017/07/25/movies/charlize-therons-sick-work-ethic-atomic-blonde.html?_r=0&mcid=nyt-es&ref=nyt-es&subid=article, 103080, 122, text/html
https://www.nytimes.com/2017/07/20/arts/design/getty-museum-buys-art-by-michelangelo-parmigianino-and-more.html, 77519, 98, text/html
https://www.nytimes.com/2017/07/14/realestate/a-palladian-villa-in-italy-listed-for-45-million.html, 186378, 118, text/html
https://www.nytimes.com/2017/07/02/realestate/homes-that-sold-for-around-750000.html?rref=collection%2Fspotlightcollection%2FThe%20High%20End, 110001, 111, text/html
https://www.nytimes.com/2017/07/14/realestate/a-palladian-villa-in-italy-listed-for-45-million.html?rref=collection%2Fspotlightcollection%2FThe%20High%20End, 186378, 119, text/html
https://www.nytimes.com/real-estate/usa/nj/ocean-city/homes-for-sale/3004-06-wesley-avenue/2836-rlmevn, 72761, 100, text/html
https://www.nytimes.com/2017/07/20/arts/nea-neh-congress-budget-trump.html, 75000, 95, text/html
https://www.nytimes.com/es/2017/05/19/los-hombres-con-barba-son-mas-atractivos/, 44766, 47, text/html
https://www.nytimes.com/2017/07/23/realestate/homes-that-sold-for-over-1-million-dollars.html?rref=collection%2Fspotlightcollection%2FThe%20High%20End, 113598, 116, text/html
https://www.nytimes.com/es/2017/07/15/galeria-estaciones-de-radio-comunitarias-de-argentina/, 236652, 48, text/html
https://www.nytimes.com/2017/07/24/arts/design/the-frick-books-to-offer-authors-views-on-major-works.html, 73849, 97, text/html
https://www.nytimes.com/es/2017/06/01/resena-mujer-maravilla-dc-comics/, 52129, 46, text/html
https://www.nytimes.com/2017/07/16/realestate/homes-that-sold-for-around-450000.html?rref=collection%2Fspotlightcollection%2FThe%20High%20End, 109608, 111, text/html
https://www.nytimes.com/2017/07/21/arts/design/painting-from-goerings-collection-is-returned-to-bankers-heirs.html, 75417, 92, text/html
https://www.nytimes.com/es/tag/nicolas-serrano/, 32726, 25, text/html
https://www.nytimes.com/by/gretchen-reynolds, 110130, 121, text/html
https://www.nytimes.com/2017/07/27/arts/design/what-to-see-in-new-york-art-galleries-this-week.html, 92957, 113, text/html
